2016-01-30 15:14:25.876000,48.73.238.79,http://domain.com/somepage/?var1=1041,180
2016-01-30 15:14:25.876000,175.154.98.126,http://domain.com/somepage/?var1=1046,260
2016-01-30 15:14:25.876000,21.124.198.247,http://domain.com/somepage/?var1=1050,100
2016-01-30 15:14:25.876000,158.160.127.32,http://domain.com/somepage/?var1=1043,340
2016-01-30 15:14:25.876000,64.44.210.147,http://domain.com/somepage/?var1=1049,420
2016-01-30 15:14:25.876000,93.178.157.233,http://domain.com/somepage/?var1=1045,100
2016-01-30 15:14:25.876000,162.82.73.238,http://domain.com/somepage/?var1=1043,420
2016-01-30 15:14:25.876000,163.174.70.198,http://domain.com/somepage/?var1=1043,580
2016-01-30 15:14:25.876000,187.39.159.45,http://domain.com/somepage/?var1=1045,100
2016-01-30 15:14:25.876000,198.52.109.156,http://domain.com/somepage/?var1=1041,500
2016-01-30 15:14:25.877000,132.23.233.160,http://domain.com/somepage/?var1=1042,460
2016-01-30 15:14:25.877000,23.13.103.220,http://domain.com/somepage/?var1=1046,540
2016-01-30 15:14:25.877000,113.209.67.227,http://domain.com/somepage/?var1=1043,180
2016-01-30 15:14:25.877000,106.218.209.108,http://domain.com/somepage/?var1=1048,100
2016-01-30 15:14:25.877000,13.28.167.90,http://domain.com/somepage/?var1=1044,460
2016-01-30 15:14:25.877000,52.114.253.130,http://domain.com/somepage/?var1=1048,180
2016-01-30 15:14:25.877000,199.207.43.217,http://domain.com/somepage/?var1=1044,580
2016-01-30 15:14:25.877000,39.193.68.46,http://domain.com/somepage/?var1=1044,180
2016-01-30 15:14:25.877000,78.6.35.181,http://domain.com/somepage/?var1=1046,260
2016-01-30 15:14:25.877000,44.199.146.155,http://domain.com/somepage/?var1=1049,100
2016-01-30 15:14:25.877000,82.164.186.57,http://domain.com/somepage/?var1=1050,460
2016-01-30 15:14:25.877000,146.32.250.88,http://domain.com/somepage/?var1=1041,340
2016-01-30 15:14:25.877000,19.103.243.236,http://domain.com/somepage/?var1=1045,140
2016-01-30 15:14:25.877000,4.186.239.18,http://domain.com/somepage/?var1=1050,340
2016-01-30 15:14:25.877000,95.116.135.18,http://domain.com/somepage/?var1=1046,260
2016-01-30 15:14:25.877000,213.172.6.209,http://domain.com/somepage/?var1=1045,500
2016-01-30 15:14:25.877000,108.105.95.107,http://domain.com/somepage/?var1=1046,380
2016-01-30 15:14:25.877000,209.180.228.157,http://domain.com/somepage/?var1=1044,260
2016-01-30 15:14:25.877000,18.230.242.212,http://domain.com/somepage/?var1=1045,140
2016-01-30 15:14:25.877000,12.32.76.112,http://domain.com/somepage/?var1=1046,460
2016-01-30 15:14:25.877000,66.13.127.252,http://domain.com/somepage/?var1=1042,460
2016-01-30 15:14:25.877000,252.193.18.61,http://domain.com/somepage/?var1=1040,140
2016-01-30 15:14:25.877000,247.236.59.38,http://domain.com/somepage/?var1=1044,100
2016-01-30 15:14:25.877000,120.149.133.67,http://domain.com/somepage/?var1=1047,380
2016-01-30 15:14:25.877000,240.58.157.198,http://domain.com/somepage/?var1=1042,180
2016-01-30 15:14:25.877000,54.76.153.30,http://domain.com/somepage/?var1=1050,220
2016-01-30 15:14:25.877000,48.251.181.26,http://domain.com/somepage/?var1=1049,180
2016-01-30 15:14:25.877000,61.243.216.158,http://domain.com/somepage/?var1=1043,260
2016-01-30 15:14:25.877000,158.199.224.73,http://domain.com/somepage/?var1=1043,420
2016-01-30 15:14:25.877000,185.31.175.225,http://domain.com/somepage/?var1=1050,100
2016-01-30 15:14:25.877000,234.64.56.130,http://domain.com/somepage/?var1=1047,300
2016-01-30 15:14:25.877000,254.206.234.138,http://domain.com/somepage/?var1=1041,300
2016-01-30 15:14:25.877000,88.187.213.106,http://domain.com/somepage/?var1=1044,420
2016-01-30 15:14:25.878000,225.189.121.99,http://domain.com/somepage/?var1=1040,340
2016-01-30 15:14:25.878000,181.187.45.148,http://domain.com/somepage/?var1=1044,340
2016-01-30 15:14:25.878000,234.56.223.203,http://domain.com/somepage/?var1=1050,340
2016-01-30 15:14:25.878000,27.22.196.152,http://domain.com/somepage/?var1=1043,380
2016-01-30 15:14:25.878000,56.94.21.49,http://domain.com/somepage/?var1=1040,140
2016-01-30 15:14:25.878000,87.200.108.52,http://domain.com/somepage/?var1=1040,380
2016-01-30 15:14:25.878000,134.204.111.13,http://domain.com/somepage/?var1=1043,260
2016-01-30 15:14:25.878000,204.71.226.232,http://domain.com/somepage/?var1=1044,460
2016-01-30 15:14:25.879000,242.75.139.125,http://domain.com/somepage/?var1=1049,540
2016-01-30 15:14:25.879000,67.153.190.148,http://domain.com/somepage/?var1=1043,540
2016-01-30 15:14:25.879000,129.162.205.247,http://domain.com/somepage/?var1=1047,100
2016-01-30 15:14:25.879000,164.223.60.1,http://domain.com/somepage/?var1=1041,260
2016-01-30 15:14:25.879000,207.90.202.202,http://domain.com/somepage/?var1=1050,500
2016-01-30 15:14:25.879000,2.38.175.45,http://domain.com/somepage/?var1=1047,100
2016-01-30 15:14:25.879000,65.29.51.165,http://domain.com/somepage/?var1=1044,460
2016-01-30 15:14:25.879000,214.206.246.159,http://domain.com/somepage/?var1=1044,420
2016-01-30 15:14:25.879000,154.231.200.10,http://domain.com/somepage/?var1=1045,340
2016-01-30 15:14:25.879000,128.48.158.173,http://domain.com/somepage/?var1=1047,140
2016-01-30 15:14:25.879000,36.68.247.7,http://domain.com/somepage/?var1=1043,500
2016-01-30 15:14:25.879000,145.38.67.47,http://domain.com/somepage/?var1=1047,260
2016-01-30 15:14:25.879000,131.9.225.153,http://domain.com/somepage/?var1=1040,420
2016-01-30 15:14:25.879000,189.104.33.120,http://domain.com/somepage/?var1=1042,460
2016-01-30 15:14:25.879000,59.164.118.83,http://domain.com/somepage/?var1=1043,300
2016-01-30 15:14:25.879000,248.165.96.41,http://domain.com/somepage/?var1=1041,580
2016-01-30 15:14:25.879000,11.124.45.107,http://domain.com/somepage/?var1=1045,100
2016-01-30 15:14:25.879000,106.106.8.86,http://domain.com/somepage/?var1=1050,380
2016-01-30 15:14:25.879000,198.101.166.174,http://domain.com/somepage/?var1=1040,220
2016-01-30 15:14:25.879000,41.62.106.124,http://domain.com/somepage/?var1=1050,540
2016-01-30 15:14:25.879000,104.50.194.101,http://domain.com/somepage/?var1=1048,540
2016-01-30 15:14:25.879000,202.41.145.121,http://domain.com/somepage/?var1=1046,380
2016-01-30 15:14:25.879000,109.63.94.35,http://domain.com/somepage/?var1=1041,380
2016-01-30 15:14:25.879000,111.181.117.211,http://domain.com/somepage/?var1=1041,500
2016-01-30 15:14:25.879000,45.51.78.67,http://domain.com/somepage/?var1=1046,220
2016-01-30 15:14:25.881000,43.238.168.163,http://domain.com/somepage/?var1=1049,460
2016-01-30 15:14:25.881000,80.50.90.13,http://domain.com/somepage/?var1=1045,380
2016-01-30 15:14:25.881000,253.125.91.244,http://domain.com/somepage/?var1=1046,540
2016-01-30 15:14:25.881000,10.156.89.57,http://domain.com/somepage/?var1=1041,140
2016-01-30 15:14:25.881000,141.37.204.177,http://domain.com/somepage/?var1=1046,540
2016-01-30 15:14:25.881000,58.127.12.57,http://domain.com/somepage/?var1=1043,420
2016-01-30 15:14:25.881000,67.25.235.166,http://domain.com/somepage/?var1=1046,380
2016-01-30 15:14:25.881000,50.170.19.89,http://domain.com/somepage/?var1=1042,220
2016-01-30 15:14:25.881000,150.247.199.87,http://domain.com/somepage/?var1=1040,460
2016-01-30 15:14:25.881000,64.132.242.185,http://domain.com/somepage/?var1=1048,540
2016-01-30 15:14:25.881000,14.214.27.69,http://domain.com/somepage/?var1=1042,540
2016-01-30 15:14:25.881000,78.1.96.188,http://domain.com/somepage/?var1=1044,380
2016-01-30 15:14:25.881000,111.208.58.70,http://domain.com/somepage/?var1=1046,260
2016-01-30 15:14:25.881000,6.10.25.65,http://domain.com/somepage/?var1=1045,220
2016-01-30 15:14:25.881000,95.156.0.166,http://domain.com/somepage/?var1=1044,180
2016-01-30 15:14:25.881000,95.211.41.151,http://domain.com/somepage/?var1=1042,580
2016-01-30 15:14:25.881000,48.226.188.46,http://domain.com/somepage/?var1=1041,100
2016-01-30 15:14:25.881000,217.215.146.1,http://domain.com/somepage/?var1=1042,460
2016-01-30 15:14:25.881000,156.148.63.34,http://domain.com/somepage/?var1=1045,420
2016-01-30 15:14:25.881000,231.47.223.221,http://domain.com/somepage/?var1=1048,260
2016-01-30 15:14:25.881000,53.77.229.204,http://domain.com/somepage/?var1=1049,300
2016-01-30 15:14:25.881000,64.237.149.64,http://domain.com/somepage/?var1=1050,140
2016-01-30 15:14:25.881000,135.45.244.118,http://domain.com/somepage/?var1=1043,420
2016-01-30 15:14:25.881000,21.73.213.218,http://domain.com/somepage/?var1=1048,140
2016-01-30 15:14:25.881000,238.215.21.175,http://domain.com/somepage/?var1=1041,460
2016-01-30 15:14:25.881000,205.27.216.111,http://domain.com/somepage/?var1=1047,220
2016-01-30 15:14:25.881000,147.16.37.174,http://domain.com/somepage/?var1=1042,260
2016-01-30 15:14:25.882000,162.230.89.236,http://domain.com/somepage/?var1=1046,260
2016-01-30 15:14:25.882000,198.201.103.192,http://domain.com/somepage/?var1=1047,540
2016-01-30 15:14:25.882000,35.152.107.177,http://domain.com/somepage/?var1=1043,100
2016-01-30 15:14:25.882000,145.2.116.147,http://domain.com/somepage/?var1=1045,500
2016-01-30 15:14:25.882000,72.87.189.188,http://domain.com/somepage/?var1=1044,500
2016-01-30 15:14:25.882000,195.122.44.132,http://domain.com/somepage/?var1=1043,420
2016-01-30 15:14:25.882000,227.94.67.15,http://domain.com/somepage/?var1=1043,420
2016-01-30 15:14:25.882000,246.240.226.185,http://domain.com/somepage/?var1=1041,540
2016-01-30 15:14:25.882000,111.198.133.37,http://domain.com/somepage/?var1=1045,260
2016-01-30 15:14:25.882000,146.105.135.90,http://domain.com/somepage/?var1=1042,100
2016-01-30 15:14:25.882000,122.234.136.105,http://domain.com/somepage/?var1=1048,140
2016-01-30 15:14:25.882000,1.242.129.216,http://domain.com/somepage/?var1=1046,100
2016-01-30 15:14:25.882000,71.195.7.250,http://domain.com/somepage/?var1=1046,580
2016-01-30 15:14:25.882000,29.11.77.65,http://domain.com/somepage/?var1=1047,140
2016-01-30 15:14:25.882000,15.179.62.144,http://domain.com/somepage/?var1=1040,460
2016-01-30 15:14:25.882000,104.246.209.125,http://domain.com/somepage/?var1=1048,540
2016-01-30 15:14:25.882000,241.125.40.53,http://domain.com/somepage/?var1=1044,340
2016-01-30 15:14:25.882000,137.62.180.87,http://domain.com/somepage/?var1=1049,260
2016-01-30 15:14:25.882000,250.218.102.9,http://domain.com/somepage/?var1=1044,580
2016-01-30 15:14:25.882000,11.90.54.242,http://domain.com/somepage/?var1=1049,220
2016-01-30 15:14:25.882000,82.159.206.244,http://domain.com/somepage/?var1=1047,500
2016-01-30 15:14:25.882000,89.225.183.48,http://domain.com/somepage/?var1=1046,140
2016-01-30 15:14:25.882000,194.63.182.125,http://domain.com/somepage/?var1=1050,380
2016-01-30 15:14:25.882000,235.102.101.187,http://domain.com/somepage/?var1=1044,260
2016-01-30 15:14:25.882000,10.196.22.14,http://domain.com/somepage/?var1=1040,140
2016-01-30 15:14:25.882000,174.48.103.60,http://domain.com/somepage/?var1=1047,420
2016-01-30 15:14:25.882000,39.161.36.168,http://domain.com/somepage/?var1=1049,260
2016-01-30 15:14:25.882000,206.92.132.151,http://domain.com/somepage/?var1=1045,300
2016-01-30 15:14:25.882000,229.223.239.83,http://domain.com/somepage/?var1=1050,340
2016-01-30 15:14:25.882000,22.58.126.35,http://domain.com/somepage/?var1=1049,260
2016-01-30 15:14:25.882000,234.68.55.137,http://domain.com/somepage/?var1=1040,460
2016-01-30 15:14:25.882000,197.93.221.73,http://domain.com/somepage/?var1=1046,580
2016-01-30 15:14:25.882000,168.194.77.9,http://domain.com/somepage/?var1=1040,380
2016-01-30 15:14:25.882000,118.6.191.212,http://domain.com/somepage/?var1=1043,460
2016-01-30 15:14:25.883000,219.100.213.223,http://domain.com/somepage/?var1=1046,500
2016-01-30 15:14:25.883000,74.241.25.11,http://domain.com/somepage/?var1=1041,500
2016-01-30 15:14:25.883000,82.60.199.20,http://domain.com/somepage/?var1=1042,460
2016-01-30 15:14:25.883000,151.60.140.44,http://domain.com/somepage/?var1=1041,540
2016-01-30 15:14:25.883000,247.21.17.62,http://domain.com/somepage/?var1=1040,340
2016-01-30 15:14:25.883000,220.139.103.249,http://domain.com/somepage/?var1=1049,220
2016-01-30 15:14:25.883000,135.164.138.242,http://domain.com/somepage/?var1=1043,420
2016-01-30 15:14:25.883000,72.122.95.70,http://domain.com/somepage/?var1=1040,260
2016-01-30 15:14:25.883000,6.224.139.137,http://domain.com/somepage/?var1=1046,580
2016-01-30 15:14:25.883000,2.254.151.202,http://domain.com/somepage/?var1=1050,580
2016-01-30 15:14:25.883000,137.227.7.50,http://domain.com/somepage/?var1=1047,140
2016-01-30 15:14:25.883000,107.198.67.107,http://domain.com/somepage/?var1=1043,300
2016-01-30 15:14:25.883000,47.246.48.104,http://domain.com/somepage/?var1=1041,260
2016-01-30 15:14:25.883000,22.155.246.142,http://domain.com/somepage/?var1=1044,340
2016-01-30 15:14:25.883000,206.132.127.254,http://domain.com/somepage/?var1=1042,180
2016-01-30 15:14:25.883000,241.63.178.129,http://domain.com/somepage/?var1=1049,380
